# -------------------------- o --------------------------
# File ID: spliced_blc0001020304050607_guppi_57752_83371_HIP100670_0034.gpuspec.0002.h5 
# -------------------------- o --------------------------
# Source:HIP100670
# MJD: 57752.964942129627	RA: 20h24m41.59s	DEC: 79d05m38.495s
# DELTAT:   1.073742	DELTAF(Hz): -2861.022949	max_drift_rate:  10.000000	obs_length: 293.131518
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
000001	  5.214355	 12.220427	   1921.531677	   1921.531677	632	   1921.543121	   1921.523094	0.0	      0.000000	1	3	
000002	 -5.214355	 14.719090	   1699.999809	   1699.999809	239	   1700.011253	   1699.991226	0.0	      0.000000	77	1	
000003	 -5.214355	 12.768672	   1626.085281	   1626.085281	474	   1626.096725	   1626.076698	0.0	      0.000000	102	1	
000004	  5.214355	 18.650042	   1618.824005	   1618.824005	964	   1618.835449	   1618.815422	0.0	      0.000000	104	2	
000005	 -5.214355	 10.715829	   1618.045807	   1618.045807	212	   1618.057251	   1618.037224	0.0	      0.000000	105	2	
000006	  5.214355	 16.170778	   1615.728378	   1615.728378	1022	   1615.739822	   1615.725517	0.0	      0.000000	105	2	
000007	  5.214355	 10.396076	   1575.931549	   1575.931549	596	   1575.942993	   1575.922966	0.0	      0.000000	119	1	
000008	  5.214355	 52.613125	   1558.221817	   1558.221817	642	   1558.233261	   1558.213234	0.0	      0.000000	125	24	
000009	  5.214355	148.545303	   1558.053017	   1558.053017	701	   1558.064461	   1558.044434	0.0	      0.000000	125	24	
000010	  5.214355	 12.584520	   1557.978630	   1557.978630	727	   1557.990074	   1557.970047	0.0	      0.000000	125	24	
000011	  5.214355	 19.552250	   1557.858467	   1557.858467	769	   1557.869911	   1557.849884	0.0	      0.000000	125	24	
000012	  5.214355	 19.347189	   1557.844162	   1557.844162	774	   1557.855606	   1557.835579	0.0	      0.000000	125	24	
000013	  5.214355	 47.655327	   1557.678223	   1557.678223	832	   1557.689667	   1557.669640	0.0	      0.000000	125	24	
000014	  5.214355	 32.970596	   1557.666779	   1557.666779	836	   1557.678223	   1557.658195	0.0	      0.000000	125	24	
000015	  5.214355	 12.560579	   1557.440758	   1557.440758	915	   1557.452202	   1557.432175	0.0	      0.000000	125	24	
000016	 -5.214355	 36.349430	   1556.911469	   1556.911469	76	   1556.922913	   1556.902885	0.0	      0.000000	126	11	
000017	 -5.214355	 49.385246	   1556.897163	   1556.897163	81	   1556.908607	   1556.888580	0.0	      0.000000	126	11	
000018	 -5.214355	 35.393734	   1556.831360	   1556.831360	104	   1556.842804	   1556.822777	0.0	      0.000000	126	11	
000019	 -5.214355	122.267387	   1556.324959	   1556.324959	281	   1556.336403	   1556.316376	0.0	      0.000000	126	11	
000020	 -5.214355	 27.985767	   1555.758476	   1555.758476	479	   1555.769920	   1555.749893	0.0	      0.000000	126	11	
000021	 -5.214355	 14.595879	   1550.148010	   1550.148010	392	   1550.159454	   1550.139427	0.0	      0.000000	128	47	
000022	 -5.214355	 14.321718	   1550.130844	   1550.130844	398	   1550.142288	   1550.122261	0.0	      0.000000	128	47	
000023	 -5.214355	 12.878371	   1550.096512	   1550.096512	410	   1550.107956	   1550.087929	0.0	      0.000000	128	47	
000024	 -5.214355	 12.743249	   1550.070763	   1550.070763	419	   1550.082207	   1550.062180	0.0	      0.000000	128	47	
000025	 -5.214355	 11.466114	   1550.050735	   1550.050735	426	   1550.062180	   1550.042152	0.0	      0.000000	128	47	
000026	 -5.214355	 11.765978	   1545.075417	   1545.075417	117	   1545.086861	   1545.066833	0.0	      0.000000	130	2	
000027	  5.214355	 12.595608	   1543.375969	   1543.375969	711	   1543.387413	   1543.367386	0.0	      0.000000	130	2	
000028	  5.214355	 12.594340	   1539.902687	   1539.902687	901	   1539.914131	   1539.894104	0.0	      0.000000	131	1	
000029	 -5.214355	 10.488108	   1538.380623	   1538.380623	409	   1538.392067	   1538.372040	0.0	      0.000000	132	3	
000030	  5.214355	 12.097259	   1537.994385	   1537.994385	544	   1538.005829	   1537.985802	0.0	      0.000000	132	3	
000031	  5.214355	 11.187013	   1537.699699	   1537.699699	647	   1537.711143	   1537.691116	0.0	      0.000000	132	3	
000032	  5.214355	 12.208977	   1420.446396	   1420.446396	670	   1420.457840	   1420.437813	0.0	      0.000000	172	4	
000033	  5.214355	 12.477832	   1373.914719	   1373.914719	550	   1373.926163	   1373.906136	0.0	      0.000000	188	1	
000034	  5.214355	 62.525665	   1280.164719	   1280.164719	550	   1280.176163	   1280.156136	0.0	      0.000000	220	6	
000035	  5.214355	 28.156061	   1279.829979	   1279.829979	667	   1279.841423	   1279.821396	0.0	      0.000000	220	6	
000036	 -5.214355	 22.019033	   1252.035141	   1252.035141	142	   1252.046585	   1252.026558	0.0	      0.000000	230	23	
000037	 -5.214355	 18.001884	   1251.960754	   1251.960754	168	   1251.972198	   1251.952171	0.0	      0.000000	230	23	
000038	 -5.214355	 13.879553	   1251.431465	   1251.431465	353	   1251.442909	   1251.422882	0.0	      0.000000	230	23	
000039	 -5.214355	 69.484985	   1251.420021	   1251.420021	357	   1251.431465	   1251.411438	0.0	      0.000000	230	23	
