# -------------------------- o --------------------------
# File ID: spliced_blc0001020304050607_guppi_57752_84066_HIP99560_0036.gpuspec.0002.h5 
# -------------------------- o --------------------------
# Source:HIP99560
# MJD: 57752.972986111112	RA: 20h12m16.484s	DEC: 80d28m04.002s
# DELTAT:   1.073742	DELTAF(Hz): -2861.022949	max_drift_rate:  10.000000	obs_length: 293.131518
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
000001	  5.214355	 10.484298	   1921.531677	   1921.531677	632	   1921.543121	   1921.523094	0.0	      0.000000	1	1	
000002	 -5.214355	 13.652596	   1699.999809	   1699.999809	239	   1700.011253	   1699.991226	0.0	      0.000000	77	1	
000003	 -5.214355	 16.692360	   1694.100380	   1694.100380	253	   1694.111824	   1694.091797	0.0	      0.000000	79	1	
000004	 -5.214355	 17.294044	   1626.096725	   1626.096725	470	   1626.108170	   1626.088142	0.0	      0.000000	102	6	
000005	 -5.214355	 14.099347	   1626.073837	   1626.073837	478	   1626.085281	   1626.065254	0.0	      0.000000	102	6	
000006	  5.214355	 10.455273	   1625.862122	   1625.862122	552	   1625.873566	   1625.853539	0.0	      0.000000	102	6	
000007	 -5.214355	 22.066248	   1623.905182	   1623.905182	212	   1623.916626	   1623.896599	0.0	      0.000000	103	24	
000008	 -5.214355	 33.238617	   1623.822212	   1623.822212	241	   1623.833656	   1623.813629	0.0	      0.000000	103	24	
000009	 -5.214355	 18.244949	   1623.739243	   1623.739243	270	   1623.750687	   1623.730659	0.0	      0.000000	103	24	
000010	 -5.214355	 20.224482	   1623.693466	   1623.693466	286	   1623.704910	   1623.684883	0.0	      0.000000	103	24	
000011	 -5.214355	 16.045774	   1623.656273	   1623.656273	299	   1623.667717	   1623.647690	0.0	      0.000000	103	24	
000012	 -5.214355	 13.059652	   1620.863914	   1620.863914	251	   1620.875359	   1620.855331	0.0	      0.000000	104	8	
000013	 -5.214355	 11.782173	   1620.818138	   1620.818138	267	   1620.829582	   1620.809555	0.0	      0.000000	104	8	
000014	 -5.214355	 17.676332	   1620.740891	   1620.740891	294	   1620.752335	   1620.732307	0.0	      0.000000	104	8	
000015	 -5.214355	 17.651140	   1618.248940	   1618.248940	141	   1618.260384	   1618.240356	0.0	      0.000000	105	16	
000016	 -5.214355	 19.756678	   1618.160248	   1618.160248	172	   1618.171692	   1618.151665	0.0	      0.000000	105	16	
000017	 -5.214355	 12.663915	   1618.077278	   1618.077278	201	   1618.088722	   1618.068695	0.0	      0.000000	105	16	
000018	 -5.214355	 14.498039	   1617.994308	   1617.994308	230	   1618.005753	   1617.985725	0.0	      0.000000	105	16	
000019	  5.214355	 17.664839	   1575.931549	   1575.931549	596	   1575.942993	   1575.922966	0.0	      0.000000	119	2	
000020	  5.214355	 27.990719	   1574.907303	   1574.907303	954	   1574.918747	   1574.898720	0.0	      0.000000	119	2	
000021	  5.214355	 13.290243	   1558.053017	   1558.053017	701	   1558.064461	   1558.044434	0.0	      0.000000	125	1	
000022	 -5.214355	 20.815214	   1556.908607	   1556.908607	77	   1556.920052	   1556.900024	0.0	      0.000000	126	9	
000023	 -5.214355	 31.724646	   1556.897163	   1556.897163	81	   1556.908607	   1556.888580	0.0	      0.000000	126	9	
000024	 -5.214355	 22.556551	   1556.831360	   1556.831360	104	   1556.842804	   1556.822777	0.0	      0.000000	126	9	
000025	 -5.214355	 52.231716	   1556.324959	   1556.324959	281	   1556.336403	   1556.316376	0.0	      0.000000	126	9	
000026	 -5.214355	 14.652690	   1555.758476	   1555.758476	479	   1555.769920	   1555.749893	0.0	      0.000000	126	9	
000027	 -5.214355	 18.398138	   1553.283691	   1553.283691	320	   1553.295135	   1553.275108	0.0	      0.000000	127	1	
000028	 -5.214355	 32.556465	   1550.202370	   1550.202370	373	   1550.213814	   1550.193787	0.0	      0.000000	128	1	
000029	 -5.214355	 11.283641	   1545.089722	   1545.089722	112	   1545.101166	   1545.081139	0.0	      0.000000	130	3	
000030	 -5.214355	 11.765543	   1545.069695	   1545.069695	119	   1545.081139	   1545.061111	0.0	      0.000000	130	3	
000031	 -5.214355	 11.457668	   1545.055389	   1545.055389	124	   1545.066833	   1545.046806	0.0	      0.000000	130	3	
000032	 -5.214355	 10.294022	   1532.824516	   1532.824516	303	   1532.835960	   1532.815933	0.0	      0.000000	134	1	
000033	  5.214355	 14.048504	   1124.985695	   1124.985695	517	   1124.997139	   1124.977112	0.0	      0.000000	273	1	
000034	 -5.214355	 38.659149	   1090.015411	   1090.015411	452	   1090.026855	   1090.006828	0.0	      0.000000	285	20	
000035	 -5.214355	 34.680038	   1089.998245	   1089.998245	458	   1090.009689	   1089.989662	0.0	      0.000000	285	20	
