HIP104808	https://bldata.berkeley.edu/pipeline/AGBT16B_999_59/holding/spliced_blc0001020304050607_guppi_57694_06298_HIP104808_0050.gpuspec.0002.h5
HIP104823	https://bldata.berkeley.edu/pipeline/AGBT17A_999_01/holding/spliced_blc0001020304050607_guppi_57790_72743_HIP104823_0054.gpuspec.0002.h5
HIP104874	https://bldata.berkeley.edu/pipeline/AGBT16B_999_59/holding/spliced_blc0001020304050607_guppi_57694_07756_HIP104874_0054.gpuspec.0002.h5
HIP104878	https://bldata.berkeley.edu/pipeline/AGBT16B_999_30/holding/spliced_blc0001020304050607_guppi_57659_08498_HIP104878_0004.gpuspec.0002.h5
HIP104893	https://bldata.berkeley.edu/pipeline/AGBT16B_999_30/holding/spliced_blc0001020304050607_guppi_57659_09186_HIP104893_0006.gpuspec.0002.h5
HIP104946	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_30438_Hip104946_0042.gpuspec.0002.h5
HIP104990	https://bldata.berkeley.edu/pipeline/AGBT16B_999_61/holding/spliced_blc0001020304050607_guppi_57697_08090_HIP104990_0028.gpuspec.0002.h5
HIP104992	https://bldata.berkeley.edu/pipeline/AGBT16B_999_59/holding/spliced_blc0001020304050607_guppi_57694_08443_HIP104992_0056.gpuspec.0002.h5
HIP10500	https://bldata.berkeley.edu/pipeline/AGBT16B_999_86/holding/spliced_blc0001020304050607_guppi_57728_11623_HIP10500_0048.gpuspec.0002.h5
HIP105066	https://bldata.berkeley.edu/pipeline/AGBT16B_999_30/holding/spliced_blc0001020304050607_guppi_57659_09873_HIP105066_0008.gpuspec.0002.h5
HIP105128	https://bldata.berkeley.edu/pipeline/AGBT16B_999_61/holding/spliced_blc0001020304050607_guppi_57697_08781_HIP105128_0030.gpuspec.0002.h5
HIP105164	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_31118_Hip105164_0044.gpuspec.0002.h5
HIP105183	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_19356_Hip105183_0004.gpuspec.0002.h5
HIP105232	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_31876_Hip105232_0046.gpuspec.0002.h5
HIP105238	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_32577_Hip105238_0048.gpuspec.0002.h5
HIP105261	https://bldata.berkeley.edu/pipeline/AGBT16B_999_80/holding/spliced_blc1011121314151617_guppi_57722_80790_HIP105261_0006.gpuspec.0002.h5
HIP105301	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_20028_Hip105301_0006.gpuspec.0002.h5
HIP105355	https://bldata.berkeley.edu/pipeline/AGBT16B_999_61/holding/spliced_blc0001020304050607_guppi_57697_09465_HIP105355_0032.gpuspec.0002.h5
HIP105359	https://bldata.berkeley.edu/pipeline/AGBT16B_999_80/holding/spliced_blc1011121314151617_guppi_57722_81476_HIP105359_0008.gpuspec.0002.h5
HIP105361	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_13914_HIP105361_0022.gpuspec.0002.h5
HIP105409	https://bldata.berkeley.edu/pipeline/AGBT16B_999_87/holding/spliced_blc0001020304050607_guppi_57731_80992_HIP105409_0006.gpuspec.0002.h5
HIP105478	https://bldata.berkeley.edu/pipeline/AGBT16B_999_87/holding/spliced_blc0001020304050607_guppi_57731_81690_HIP105478_0008.gpuspec.0002.h5
HIP105482	https://bldata.berkeley.edu/pipeline/AGBT16A_999_241/holding/spliced_blc0001020304050607_guppi_57587_33267_Hip105482_0050.gpuspec.0002.h5
HIP105483	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_20697_Hip105483_0008.gpuspec.0002.h5
HIP105484	https://bldata.berkeley.edu/pipeline/AGBT17A_999_76/holding/spliced_blc0001020304050607_guppi_57907_39952_HIP105484_0047.gpuspec.0002.h5
HIP105504	https://bldata.berkeley.edu/pipeline/AGBT18A_999_36/holding/spliced_blc0001020304050607_guppi_58210_39862_HIP105504_0037.gpuspec.0002.h5
HIP105510	https://bldata.berkeley.edu/pipeline/AGBT17A_999_76/holding/spliced_blc0001020304050607_guppi_57907_40651_HIP105510_0049.gpuspec.0002.h5
HIP10552	https://bldata.berkeley.edu/pipeline/AGBT16B_999_86/holding/spliced_blc0001020304050607_guppi_57728_12318_HIP10552_0050.gpuspec.0002.h5
HIP105555	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_14595_HIP105555_0024.gpuspec.0002.h5
HIP105584	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_15282_HIP105584_0026.gpuspec.0002.h5
HIP105589	https://bldata.berkeley.edu/pipeline/AGBT18A_999_36/holding/spliced_blc0001020304050607_guppi_58210_40523_HIP105589_0039.gpuspec.0002.h5
HIP105594	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_11828_HIP105594_0016.gpuspec.0002.h5
